Wall time,Step,Value
1676106557.304606,1179300,-8.522895812988281
1676106574.1061509,1182300,-7.526259899139404
1676106591.4596303,1185300,-38.15673828125
1676106608.8502054,1188300,-9.302000999450684
1676106626.6767561,1191300,-7.967301368713379
1676106643.5533617,1194300,-7.329599857330322
1676106660.7570813,1197300,-7.874747276306152
1676106677.3878746,1200300,-9.289767265319824
1676106694.2937403,1203300,-9.092707633972168
1676106711.9744217,1206300,-7.852471351623535
1676106729.7185266,1209300,-8.326472282409668
1676106747.112765,1212300,-7.646027565002441
1676106766.045568,1215300,-8.622309684753418
1676106783.4841294,1218300,-7.571725845336914
1676106800.421923,1221300,-8.47056770324707
1676106817.5192435,1224300,-10.040077209472656
1676106836.1841083,1227300,-7.658267021179199
1676106853.1853025,1230300,-7.890482425689697
1676106869.3337681,1233300,-7.44093132019043
1676106887.119961,1236300,-7.70758056640625
1676106903.8525481,1239300,-8.429693222045898
1676106921.0431342,1242300,-7.732282638549805
1676106937.4695,1245300,-9.087708473205566
1676106954.8259683,1248300,-8.034270286560059
1676106972.028941,1251300,-7.445127964019775
1676106988.7050505,1254300,-8.918837547302246
1676107005.9264228,1257300,-8.211297988891602
1676107023.8516283,1260300,-7.9344353675842285
1676107042.1492946,1263300,-10.428153038024902
1676107059.266953,1266300,-7.688220024108887
1676107075.7737591,1269300,-7.69577169418335
1676107093.2299538,1272300,-7.673985004425049
1676107111.040146,1275300,-8.087355613708496
1676107128.800656,1278300,-7.2918477058410645
1676107146.3445513,1281300,-7.273179054260254
1676107162.1668954,1284300,-7.674460411071777
1676107180.6113708,1287300,-9.117331504821777
1676107198.6079926,1290300,-7.674529552459717
1676107216.4210045,1293300,-7.498912811279297
1676107233.5149004,1296300,-8.128551483154297
1676107251.1918027,1299300,-8.104791641235352
1676107269.614775,1302300,-8.135848045349121
1676107288.3166118,1305300,-7.358466148376465
1676107304.7285552,1308300,-8.0919828414917
1676107321.5092099,1311300,-8.100976943969727
1676107338.8039029,1314300,-7.759305953979492
1676107357.271615,1317300,-7.528033256530762
1676107375.1464515,1320300,-8.87236213684082
1676107392.4133773,1323300,-7.431542873382568
1676107408.780194,1326300,-8.496847152709961
1676107426.5277712,1329300,-7.510869979858398
1676107445.5256882,1332300,-8.152589797973633
1676107463.4337275,1335300,-8.053871154785156
1676107481.1213753,1338300,-7.583563327789307
1676107499.1553655,1341300,-7.68421745300293
1676107516.5191715,1344300,-8.882003784179688
1676107533.6546397,1347300,-8.05288028717041
1676107551.7338696,1350300,-7.977151393890381
1676107569.2870674,1353300,-7.461426734924316
1676107586.6736295,1356300,-8.761157989501953
1676107603.6632736,1359300,-7.196817874908447
1676107620.516559,1362300,-9.245393753051758
1676107638.4007373,1365300,-7.57313871383667
1676107655.2804637,1368300,-7.847527503967285
1676107671.929151,1371300,-7.598802089691162
1676107689.7343855,1374300,-7.665072917938232
1676107706.204105,1377300,-8.475570678710938
1676107723.1940496,1380300,-7.758951187133789
1676107740.4295347,1383300,-7.762674808502197
1676107757.6353238,1386300,-7.400336742401123
1676107774.011339,1389300,-8.054586410522461
1676107791.2474542,1392300,-7.9672112464904785
1676107808.89965,1395300,-8.017964363098145
1676107827.1854098,1398300,-7.61506462097168
1676107844.0256023,1401300,-8.675067901611328
1676107861.9862192,1404300,-8.457557678222656
1676107879.9754257,1407300,-8.223861694335938
1676107896.5426311,1410300,-8.892484664916992
1676107913.7176077,1413300,-7.625157833099365
1676107930.8227062,1416300,-8.615026473999023
1676107947.8269863,1419300,-7.559725284576416
1676107965.6821265,1422300,-8.201045036315918
1676107983.393386,1425300,-7.516380310058594
1676108001.3632874,1428300,-7.9447150230407715
1676108018.562088,1431300,-7.685330867767334
1676108035.0385697,1434300,-8.262950897216797
1676108052.2107887,1437300,-7.807778835296631
1676108069.4329336,1440300,-7.900505542755127
1676108087.6163292,1443300,-7.791141986846924
1676108104.9966848,1446300,-7.379115581512451
1676108122.7079046,1449300,-7.468061923980713
1676108138.8853152,1452300,-7.676852226257324
1676108156.939102,1455300,-7.859747886657715
1676108175.0670946,1458300,-12.68099308013916
1676108192.5554698,1461300,-13.793136596679688
1676108209.975508,1464300,-7.5702643394470215
1676108226.9827073,1467300,-7.716190338134766
1676108246.0018108,1470300,-9.011003494262695
1676108262.5424573,1473300,-7.857778072357178
1676108280.2106438,1476300,-7.331040382385254
1676108297.5042825,1479300,-7.517245769500732
1676108314.2863562,1482300,-7.9558892250061035
1676108331.1792889,1485300,-8.869805335998535
1676108348.6334827,1488300,-8.462193489074707
1676108365.647451,1491300,-7.5065016746521
1676108383.472766,1494300,-7.572988510131836
1676108399.7157254,1497300,-7.671259880065918
1676108416.0717142,1500300,-7.5953288078308105
1676108432.6157656,1503300,-7.7703118324279785
1676108450.5568187,1506300,-7.526693820953369
1676108468.0348358,1509300,-7.529053688049316
1676108485.4458013,1512300,-7.571562767028809
1676108502.312783,1515300,-7.726016998291016
1676108519.8611982,1518300,-7.681334018707275
1676108537.427302,1521300,-7.688840389251709
1676108553.7610443,1524300,-7.53156042098999
1676108571.3406546,1527300,-7.863079071044922
1676108588.9048812,1530300,-7.351282119750977
1676108606.2247293,1533300,-8.815469741821289
1676108623.39392,1536300,-7.773106575012207
1676108641.088032,1539300,-8.05370044708252
1676108659.080677,1542300,-7.554315090179443
1676108675.7173052,1545300,-7.917567729949951
1676108693.3192685,1548300,-7.439480781555176
1676108711.1630356,1551300,-7.27845573425293
1676108728.7440825,1554300,-7.4466447830200195
1676108745.4988616,1557300,-7.968481063842773
1676108762.9743543,1560300,-8.905678749084473
1676108781.2437658,1563300,-7.860413074493408
1676108799.3794777,1566300,-7.609322547912598
1676108817.057796,1569300,-7.5718607902526855
1676108833.4346569,1572300,-7.680452823638916
1676108850.7999423,1575300,-7.943024158477783
