Wall time,Step,Value
1676021301.8963637,1062300,-13.618029594421387
1676021319.710854,1065300,-9.312112808227539
1676021336.900415,1068300,-8.038167953491211
1676021354.5253274,1071300,-8.387138366699219
1676021371.5585544,1074300,-8.163169860839844
1676021388.699981,1077300,-9.088732719421387
1676021406.0266662,1080300,-8.125946044921875
1676021423.2990894,1083300,-8.815654754638672
1676021440.062179,1086300,-8.47754955291748
1676021456.9360766,1089300,-7.915741443634033
1676021474.108008,1092300,-10.153308868408203
1676021490.609091,1095300,-8.110945701599121
1676021507.539819,1098300,-8.165925025939941
1676021525.1718662,1101300,-10.427600860595703
1676021542.576362,1104300,-8.50025749206543
1676021559.32291,1107300,-8.052001953125
1676021576.5299513,1110300,-8.885047912597656
1676021594.067403,1113300,-7.48187780380249
1676021610.8131914,1116300,-10.464920997619629
1676021628.4404883,1119300,-9.554863929748535
1676021646.1306713,1122300,-9.928616523742676
1676021663.6417336,1125300,-9.30248737335205
1676021681.0554762,1128300,-9.3337984085083
1676021698.0506012,1131300,-11.172938346862793
1676021715.3221607,1134300,-8.501931190490723
1676021732.3196406,1137300,-9.886277198791504
1676021749.7241745,1140300,-8.850679397583008
1676021767.3104627,1143300,-11.874614715576172
1676021785.215654,1146300,-8.268147468566895
1676021802.8154333,1149300,-7.908691883087158
1676021820.8753948,1152300,-8.236023902893066
1676021838.6552732,1155300,-8.245871543884277
1676021855.7781172,1158300,-8.179774284362793
1676021873.0473726,1161300,-8.527436256408691
1676021889.2985034,1164300,-9.02387523651123
1676021906.2689576,1167300,-8.813591957092285
1676021923.0135808,1170300,-7.759307384490967
1676021939.8001912,1173300,-8.372249603271484
1676021956.5790555,1176300,-9.178328514099121
1676021973.1490345,1179300,-9.219015121459961
1676021991.0260448,1182300,-9.166393280029297
1676022008.8695796,1185300,-8.682870864868164
1676022025.541773,1188300,-8.470324516296387
1676022042.4163764,1191300,-7.93027925491333
1676022059.998124,1194300,-8.992732048034668
1676022077.6699443,1197300,-8.959199905395508
1676022095.3822505,1200300,-7.979865074157715
1676022112.2227693,1203300,-9.992548942565918
1676022129.4984698,1206300,-10.121575355529785
1676022146.7159572,1209300,-8.081220626831055
1676022164.6672928,1212300,-9.550256729125977
1676022181.3687892,1215300,-8.39330768585205
1676022198.709691,1218300,-8.480361938476562
1676022215.6193557,1221300,-8.905525207519531
1676022233.5684867,1224300,-12.19161319732666
1676022251.2771232,1227300,-8.487283706665039
1676022268.6011806,1230300,-9.597586631774902
1676022286.3418624,1233300,-9.997414588928223
1676022303.1941228,1236300,-8.823502540588379
1676022320.9326696,1239300,-8.144570350646973
1676022338.105871,1242300,-8.768996238708496
1676022355.3483927,1245300,-8.376187324523926
1676022373.0079336,1248300,-7.654856204986572
1676022389.7825482,1251300,-9.0527982711792
1676022406.9218063,1254300,-8.031328201293945
1676022424.3341198,1257300,-8.628697395324707
1676022442.8096454,1260300,-7.964039325714111
1676022461.0763223,1263300,-8.705232620239258
1676022478.8403628,1266300,-12.171091079711914
1676022495.8530114,1269300,-8.350492477416992
1676022512.5722327,1272300,-8.4757661819458
1676022529.8080916,1275300,-8.274975776672363
1676022547.826698,1278300,-8.155461311340332
1676022565.609546,1281300,-7.713388919830322
1676022583.4890811,1284300,-8.330143928527832
1676022601.4469244,1287300,-8.826783180236816
1676022619.105012,1290300,-9.5935697555542
1676022636.0199819,1293300,-10.063274383544922
1676022653.9890406,1296300,-10.01632308959961
1676022671.5509815,1299300,-8.677464485168457
1676022688.914841,1302300,-8.29492473602295
1676022706.3459427,1305300,-8.860793113708496
1676022723.3161576,1308300,-10.8308744430542
1676022740.1454895,1311300,-9.187324523925781
1676022757.8730145,1314300,-10.015007019042969
1676022774.8341105,1317300,-8.826468467712402
1676022792.1550858,1320300,-10.547428131103516
1676022808.9216294,1323300,-7.497231960296631
1676022826.5031867,1326300,-8.620451927185059
1676022843.963564,1329300,-8.318469047546387
1676022861.4745963,1332300,-8.703577041625977
1676022878.8726964,1335300,-8.490660667419434
1676022896.79008,1338300,-7.566539764404297
1676022913.8804705,1341300,-9.176170349121094
1676022931.1750789,1344300,-8.803041458129883
1676022947.8937747,1347300,-8.203027725219727
1676022965.141091,1350300,-9.020604133605957
1676022982.891443,1353300,-9.3517484664917
1676022999.678586,1356300,-8.23423957824707
1676023017.0232706,1359300,-9.073974609375
1676023035.665173,1362300,-8.413065910339355
1676023052.6393254,1365300,-8.382625579833984
1676023069.8152356,1368300,-7.961381912231445
1676023087.1370723,1371300,-8.134730339050293
1676023104.5417144,1374300,-7.809704780578613
1676023122.2839153,1377300,-10.625296592712402
1676023139.5097268,1380300,-8.720407485961914
1676023157.0667417,1383300,-7.959671974182129
1676023173.8820174,1386300,-7.745329856872559
1676023191.64384,1389300,-7.8073410987854
1676023209.4037337,1392300,-7.756847381591797
1676023227.1914988,1395300,-8.37987232208252
1676023244.5946655,1398300,-7.821599006652832
1676023261.756703,1401300,-8.780387878417969
1676023279.8758252,1404300,-7.450671672821045
1676023297.2145681,1407300,-7.826663017272949
1676023314.7082114,1410300,-7.723111629486084
1676023332.5835607,1413300,-8.227765083312988
1676023349.3055563,1416300,-8.017807960510254
1676023366.2422655,1419300,-8.659041404724121
1676023384.2143462,1422300,-8.003416061401367
1676023401.0254374,1425300,-9.218077659606934
1676023418.4653356,1428300,-10.28049087524414
1676023435.9866462,1431300,-8.256248474121094
1676023453.5173604,1434300,-8.860692977905273
1676023470.830109,1437300,-8.335282325744629
1676023488.5471191,1440300,-9.78627872467041
1676023505.9598968,1443300,-7.838006019592285
1676023523.107805,1446300,-8.291011810302734
1676023540.6864133,1449300,-8.494528770446777
1676023558.533384,1452300,-7.985644340515137
